Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Bird Island,BI10,BI10.5,202,199.9,200.8,200.3,3041.911111,20677.77778,62829.77778,1.47,9,262.6666667,50.33333333,46,21612.11111,199.7777778,188.8888889,138.1111111,22.11111111,56.77777778,303.3333333,617.1111111,31754.11111,5380.777778,0.169655698,5.722761571,48.16378307,17.7270979,13.97318861,5465.668885,49.56757453,15.68792883,38.84727933,13.60555442,53.25828052,45.45327271,105.3831633,1836.138301,193.7335656,0.004830661,83.13688985,4.156844492,16.86311015,1.686311015,0.188368399,0.01883684,3848.06892,41.19289408,2367.746797,501.3815099,5866.599826,19.40433341,234.8825033,3.049548028,42.2400533,0.50833131,70333.76898,854.1412459,6.816523388,0.051952222,10.88241106,0.042866217,68.09335946,0.816242088,90.27805952,0.945061034,12.34294185,0.16755276,2.553601126,0.066508029,85.79649547,1.323999276,5.275218799,0.119640341,3.910548282,0.038689543,0.525755101,0.007880519
Bird Island,BI10,BI10.6,218,209.5,210.5,210,3183,22777.27273,67689.90909,1.406363636,16.54545455,277.6363636,47.45454545,41.72727273,21337.36364,173.4545455,196.5454545,131.7272727,572.5454545,56.18181818,347.3636364,701.8181818,35983.63636,5795.545455,0.161179198,7.659812483,68.29241938,15.02906275,18.6445215,2347.554739,70.78893082,26.83417089,24.2160728,90.15915221,56.85387969,113.0303258,67.41931204,1415.962943,168.6542995,0.004940452,79.05956449,3.952978225,20.94043551,2.094043551,0.264956368,0.026495637,3024.167109,28.86847469,21467.56946,3376.49462,6764.508083,155.9717551,1293.229498,27.32451171,160.5283798,4.267333565,107255.388,1659.164889,11.84941346,0.182590959,9.702568502,0.102763012,34.46389212,0.171217055,255.5835815,0.192255063,14.42470471,0.069185362,25.70637949,0.437908223,111.2286921,1.368956728,16.62081972,0.226326755,2.773325809,0.03176745,1.704581666,0.021768116
Bird Island,BI10,BI10.6,228,221.4,222.4,221.9,3362.6,22133.63636,59188.27273,1.385454545,11.72727273,240.2727273,38.09090909,37.63636364,10933.36364,127.2727273,195.4545455,147.3636364,641.9090909,39.45454545,360.2727273,762.2727273,37510.09091,5808.454545,0.15488026,9.819276033,23.62240847,9.904085475,14.80724638,1181.277637,50.92365052,25.06935833,35.59851887,173.5398828,29.21425555,72.5190884,57.94840966,931.7696555,111.8931308,0.002108052,84.98142525,4.249071263,15.01857475,1.501857475,0.168317087,0.016831709,3706.069884,86.41481399,3810.216932,970.2818044,8457.047616,112.1937561,430.4165299,8.811078548,73.63658302,0.458479319,46161.88967,524.1315649,10.70451145,0.097700279,8.361148745,0.023794572,60.20244341,0.548086843,399.0691035,1.143493468,17.48268627,0.198162364,6.149324503,0.106149158,136.1592518,2.420949669,8.204676276,0.204151273,3.749120605,0.024650014,0.747638528,0.004995818
Bird Island,BI10,BI10.6,239,234.2,235.2,234.7,3550.090909,21143.36364,63280.36364,1.398181818,7.454545455,285.5454545,38.09090909,36,20409.27273,208.1818182,193.4545455,143.7272727,49.18181818,45.45454545,367.0909091,662.3636364,33387.09091,5434.818182,0.162813335,9.811866656,48.52084838,12.40527747,10.36339713,2049.580108,59.16556124,25.07733493,32.78746989,27.4911556,32.13833734,81.42414205,68.29681212,438.7403457,126.3430395,0.004598313,81.1801616,4.05900808,18.8198384,1.88198384,0.221334128,0.022133413,7511.379127,223.8801072,2179.747422,564.4911449,7198.222186,31.09232618,389.6638198,1.204776961,51.31483509,0.280653345,28337.51625,150.1728069,6.228678054,0.076630039,7.693387104,0.131022298,73.19734621,0.669512032,48.4428199,0.895210879,7.838729242,0.124651229,4.534790413,0.043240663,116.7915838,1.35786783,9.348601732,0.169618079,3.415881262,0.066169411,0.749361277,0.007417022
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.925,21494.83333,55564,1.42,4.583333333,135.0833333,18.25,24.16666667,8114.75,104.3333333,189.4166667,128.9166667,52.41666667,42.83333333,193.4166667,732.3333333,38027.25,5765.583333,0.151656429,7.178988702,30.75255594,13.67894866,18.08984312,1775.903106,54.33621483,33.42687632,51.19918027,45.51215289,38.3875769,53.55618686,83.30047837,694.6642256,120.8511168,0.003910051,83.17463361,4.158731681,16.82536639,1.682536639,0.198638202,0.01986382,3917.962311,74.2155094,2601.638721,565.6764383,6524.805309,142.7736565,301.303437,4.144805205,64.81180749,1.00218427,68261.38783,1004.21079,16.02760991,0.211315323,12.99158529,0.144606736,116.9107903,0.841170558,232.0043335,1.25702578,14.95444042,0.169784194,3.037488827,0.043979182,95.07661499,0.69914278,4.985074292,0.127587693,3.090751455,0.020183412,0.448381306,0.005306797
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,6.9,216.5,22.5,30.5,6016.1,58.4,193.8,94.7,0,36.7,309.4,778.5,39978.3,5991.2,0.149871289,7.140650453,30.89498341,17.58313586,9.766723549,1085.896808,45.29459129,35.87261413,50.22847798,0,50.00455535,84.42906293,84.16419138,409.0313897,142.4373547,0.003718036,84.44773905,4.222386952,15.55226095,1.555226095,0.177747431,0.017774743,4680.104734,586.151653,2160.208858,504.1027803,6240.983611,108.9028532,344.5794406,2.148483588,41.07148346,0.20369105,23779.92504,84.31463012,0.986560337,0.017365677,4.505779401,0.038483459,32.9760233,0.203795286,29.80921049,0.499214017,6.793606115,0.069503372,5.026836978,0.140151798,101.292967,0.811859205,7.527120756,0.159172342,1.7765461,0.019867709,0.69790539,0.001405959
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.945455,21318.45455,65289.27273,1.384545455,9.454545455,229.1818182,32.45454545,38.27272727,22559,268,198,150,134.9090909,13.54545455,179.9090909,669.9090909,33321.45455,5441.545455,0.16333933,9.678467196,36.36156812,18.74760591,20.59655752,2571.744933,66.12866247,37.08908195,69.33685888,75.52410813,30.13756339,62.35616176,92.24039738,783.5076724,100.1123006,0.002567568,85.67958003,4.283979001,14.32041997,1.432041997,0.148754132,0.014875413,4753.263651,653.2476809,2135.960113,544.2065152,7771.356271,103.9511198,232.314161,2.611283675,56.87091915,0.770254564,58747.48129,702.1728764,23.84445704,0.16101435,14.66999494,0.043454784,145.5334854,0.604259635,316.1883316,1.43334069,15.17453377,0.147209444,2.699363842,0.043626306,119.6977813,1.823339563,5.881017729,0.137897582,3.15990626,0.005576577,0.499045891,0.00796755
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,1.342727273,12.63636364,210.0909091,30,24,11403,201.1818182,228.2727273,145.4545455,299.6363636,30.63636364,298,792.4545455,39378.72727,6128.090909,0.155620113,7.159227993,31.99829541,11.38419958,13.48332303,1229.139943,62.69580238,32.50258731,56.09877652,72.51658118,26.94168787,113.4892065,82.11256132,414.5496571,177.2780046,0.004236404,84.86245119,4.24312256,15.13754881,1.513754881,0.207020337,0.020702034,3716.413631,63.81448751,1942.49545,493.2577849,6196.60628,108.1773992,227.4128172,2.821840444,39.2756349,0.284820113,49872.72804,195.5233093,36.34308788,0.239108874,15.10269284,0.154591105,49.70613596,0.602315252,205.2689039,3.657473631,12.76796013,0.043601511,2.511699688,0.052718839,99.83622626,1.333664845,5.366567931,0.132996241,1.246594212,0.013360443,0.429107176,0.003204618
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,1.515,3.916666667,215.9166667,29.33333333,42.41666667,54932.25,417.3333333,161.5,168.6666667,259.3333333,27.08333333,230.9166667,469.5,26231.16667,4973.25,0.189814865,5.806866364,22.80533563,15.00504966,18.76872802,5064.948301,120.178907,22.87714222,43.15160027,120.8156622,44.26461409,85.68807951,80.21731847,1786.447813,264.1897132,0.005451463,81.18525035,4.059262517,18.81474965,1.881474965,0.208570691,0.020857069,4199.690674,81.21750475,643.1526044,288.8626367,6725.623999,76.79365852,263.8954581,3.723189943,55.60667563,0.815337755,73040.17367,1106.313667,35.13097178,0.339194543,14.43173082,0.092282265,80.36054861,0.943852418,206.0678435,1.998237331,16.9214082,0.263096896,3.349219592,0.075375837,110.4667193,1.25507819,6.491956622,0.038041679,3.493072909,0.039826018,0.610606448,0.001338725
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,1.480909091,11.45454545,237.0909091,46.81818182,37.45454545,35227.09091,408.6363636,192,203,321.7272727,31.45454545,320.9090909,621.0909091,32668.45455,5599.272727,0.171447406,25.99755233,33.47074707,30.30451512,21.26200196,4911.743915,90.62259401,24.12053067,44.40945845,51.79206678,48.12974888,67.93740434,103.5011638,844.0389047,133.5216019,0.004035679,80.63662046,4.031831023,19.36337954,1.936337954,0.217571512,0.021757151,3127.488942,35.02606732,661.9708417,325.0800747,5960.306307,73.5430348,277.5603378,3.234638602,54.76131918,0.753154456,74836.34761,1508.582346,16.81953054,0.252021868,12.65956686,0.112267444,78.52750915,0.406648955,100.7202187,1.066310133,15.16180663,0.331171028,3.120629768,0.061658011,95.05242503,0.168162163,6.318871737,0.0188804,3.874266683,0.031053551,0.552785654,0.004543821
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,33.5,371.1,107.2,68.3,31882.8,288.3,194.3,135.2,62.3,46.2,541.9,606,32349.8,5564.9,0.172016068,12.80841737,50.73558909,30.63694212,12.55255618,3888.831895,88.88075657,38.81022202,41.82450106,34.90956571,50.51028498,71.31689842,90.49370758,638.092435,197.5924256,0.004841071,79.31158754,3.965579377,20.68841246,2.068841246,0.286703829,0.028670383,2256.343461,33.09058136,1745.183529,636.3270443,6654.679504,148.2965685,691.4862269,19.13692576,80.6250656,1.855020668,65108.07757,794.4594063,25.16163647,0.249659858,12.05911704,0.120104386,51.06064778,0.387827921,130.9239492,1.378555529,14.08609213,0.26063734,9.077687309,0.090928537,109.9097917,0.96047458,13.10956878,0.116047921,4.086498841,0.00643734,0.973432922,0.009359448
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.666667,22422,70225.66667,1.4325,10.25,244.0833333,43.33333333,41.08333333,25978.75,209.5833333,201.25,114.8333333,6.5,18.58333333,412,651.3333333,34650.58333,5648.416667,0.163066212,8.550651225,29.67539027,15.61079657,11.45313243,2891.964325,64.49306986,34.15506085,47.58501165,15.18671668,42.1910338,90.19272295,98.91257235,721.5749767,126.0241379,0.004634782,85.15747699,4.257873849,14.84252301,1.484252301,0.17652867,0.017652867,1913.800621,31.98948586,543.4726901,321.6442737,6154.781584,212.2812892,244.2716404,8.441122001,70.96066682,1.987543814,88890.89611,1660.843449,11.55396277,0.105306814,9.165262456,0.085089883,50.54112884,0.613078987,83.34916521,1.323098068,17.61827763,0.432720307,2.400125578,0.053500798,92.99111859,0.763475857,4.823094008,0.025467738,4.499188133,0.02272668,0.436569956,0.006324564
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.333333,21681.08333,58369,1.370833333,11.08333333,180.25,45.58333333,31.08333333,9136.166667,191.0833333,196.1666667,145.8333333,23.83333333,58.83333333,419.0833333,860.5,38755.91667,6074.916667,0.156833359,9.87612671,30.27787971,17.5471227,17.88579087,3544.868579,66.69531581,17.18261983,36.53350476,26.67935304,62.18423263,174.2471903,78.06116483,1092.361284,131.0811396,0.004609041,82.30218853,4.115109426,17.69781147,1.769781147,0.241308675,0.024130868,1062.510848,14.90439106,2704.115972,923.7798793,4314.171561,119.5885434,390.264881,7.243542018,272.5348429,4.718080418,76198.44633,424.3239232,13.36853596,0.092428737,9.036215502,0.032002711,35.29243706,0.37314492,141.7452321,1.295372249,16.48089604,0.082550766,13.28023284,0.106355187,54.97448254,0.904111945,14.95585253,0.150306821,3.349093001,0.037822983,0.815362521,0.010288198
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,1.489090909,10.45454545,195.3636364,51.54545455,29.18181818,37166,261.0909091,135.8181818,125.8181818,79.36363636,25,357.5454545,403.6363636,23115.54545,4356.545455,0.190100896,9.522222812,32.65661565,23.20501513,18.38922609,9923.626263,90.14483296,25.14286452,40.417368,46.60530598,29.72541001,86.02367539,141.0625909,3376.492984,386.113031,0.01330137,54.15974773,2.707987387,45.84025227,4.584025227,0.283876328,0.028387633,1907.808331,19.06490942,473.7956247,223.0052862,3366.405358,43.51758987,159.3219544,2.10548711,48.26462876,0.742906646,244762.4318,2521.469387,24.67115714,0.388038712,18.49534977,0.16867968,54.25753022,0.451401204,108.9295808,0.641673601,29.81581511,0.773136298,2.02301219,0.013793806,53.58134359,0.512470791,3.512118591,0.040596801,3.936977584,0.019326058,0.365718702,0.003108463
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,1.418181818,11.36363636,188,42.18181818,31.27272727,20682.90909,330,214.9090909,222.6363636,207.3636364,72.54545455,439.8181818,714,36083.63636,5854.727273,0.16223298,17.83969017,38.77886022,23.00790378,14.10029013,4122.547258,62.05320298,30.7910849,53.19449732,60.20842587,45.53320467,92.40651295,113.2280884,1342.231073,256.8194272,0.002604529,79.92749239,3.996374619,20.07250761,2.007250761,0.233658379,0.023365838,3740.72618,50.17060239,519.5682507,257.8592821,6376.14109,151.4025643,247.3342292,5.109463262,71.25145017,1.139627929,33059.50476,411.0830407,30.22335953,0.347057047,15.52691154,0.153207334,93.06939632,0.991321257,242.3611357,4.004351166,13.38786455,0.172694261,3.033425815,0.053768638,126.2966844,0.909448982,6.610934788,0.094285182,3.489982864,0.053218462,0.532835757,0.004931813
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.190909,21037,62387.36364,1.343636364,32.09090909,257.8181818,97.09090909,36.72727273,17928.18182,127.5454545,163,160.1818182,10.09090909,39.63636364,589.7272727,720.6363636,33994.27273,5425,0.159601123,18.23981659,36.52346693,26.40247922,22.00950208,4783.008401,74.20965387,26.44617175,41.26455666,24.41906855,47.3967778,86.42926693,81.41163643,647.4493171,131.2867092,0.003367752,75.51545368,3.775772684,24.48454632,2.448454632,0.271119644,0.027111964,4761.875299,30.36296028,2355.45594,816.8976853,6975.754499,274.4419208,799.193679,23.04972736,63.1732016,1.032756436,19940.78074,195.2603694,5.120949268,0.044446999,8.855748872,0.059897145,61.1989585,0.484100081,50.4248919,0.745226883,5.486958807,0.08884197,12.19802273,0.459798787,152.5618881,1.310436979,25.31019839,0.350281555,5.131125425,0.052935455,1.245198413,0.027091858
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,33.2,355.9,89.2,52.2,39122.5,345.5,173.6,129.8,159.2,26.1,677.5,467.6,27254.6,4945.2,0.181389686,16.93648265,78.94083579,30.62243187,10.90157991,4414.339922,54.11561697,25.99230655,38.93812756,63.7962033,31.00698846,203.9135165,91.43084819,768.8051624,232.2617298,0.004755556,75.42653024,3.771326512,24.57346976,2.457346976,0.306744795,0.030674479,4611.136234,33.19747396,1070.885179,427.93975,6849.57438,146.3509218,482.4222414,13.2812371,70.44102514,1.552356955,91742.56196,2210.042469,76.74575589,1.991003144,30.78295408,0.919411339,84.15061701,1.054966543,199.4152519,1.966916731,10.06036084,0.205877938,4.992973415,0.124594431,138.0986394,3.800967424,9.681378018,0.061403622,6.041542002,0.028948675,0.81296146,0.006029443
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.135,20704.7,67593,1.402,12.35,244.55,56.25,38.45,27698.5,215.85,173.85,179.95,63,23.25,511.65,539.05,30379.8,5065.4,0.16678874,9.399188095,24.81611319,22.62247369,20.15068237,6119.198679,81.7855186,36.6394596,42.39224731,54.8125994,35.61914772,78.76565843,56.43018509,967.5581092,162.223822,0.004356488,77.82667862,3.891333931,22.17332138,2.217332138,0.217762879,0.021776288,5476.238187,44.56145304,1739.758107,627.1074323,7954.492393,112.904805,927.4315698,12.88564894,100.6908119,1.179209481,63330.72521,818.7355802,33.30735274,0.338289287,18.94940307,0.152496095,69.48540749,0.847400448,155.6838291,0.659026021,17.98872607,0.108961756,9.175578982,0.009274375,172.6424549,2.126521142,18.17108513,0.431769602,10.90930959,0.055230939,1.325701748,0.018963946
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,1.454545455,20.36363636,249.0909091,62.90909091,51.90909091,25871.45455,226.5454545,179.1818182,124.1818182,29.81818182,95.90909091,626.0909091,535.2727273,31142.18182,5282.727273,0.169669246,12.74576579,39.62941974,37.90634392,23.40279704,3422.62377,92.29123863,37.83600978,45.05955655,41.83017615,44.63732641,165.2413111,108.593822,1340.083342,234.896186,0.004359041,77.00109282,3.850054641,22.99890718,2.299890718,0.291571616,0.029157162,4996.075153,52.11628875,1447.271106,470.971649,6910.359074,99.46866164,541.6620458,6.468674827,69.28334701,0.809799887,69886.15056,651.9486024,17.29854042,0.049507222,16.74430526,0.065879465,96.04739856,0.836309314,106.4331106,0.572822095,12.94872931,0.192691994,7.537000498,0.16325235,142.7753473,1.931616323,10.27576935,0.187219683,7.2235317,0.082032731,0.9882166,0.017709204
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,20316.6,60603.4,1.385,19.9,245.3,64.8,40.9,19198.1,134.4,187.2,176.3,24.7,120.4,622.4,587.4,31316.8,5224.7,0.167034797,6.854844191,23.71614546,22.50827009,20.10776522,4055.86734,42.74004108,30.33076912,54.91822203,25.02909418,68.82861162,94.39656303,93.15602205,1436.987729,155.10072,0.006357407,72.13219103,3.606609551,27.86780897,2.786780897,0.364923014,0.036492301,4505.833499,31.50266064,1334.018291,545.4493081,6023.226846,96.77731334,617.6592849,3.394601775,70.46152124,0.555145222,54047.68966,417.3743136,24.79954461,0.187662858,17.31182215,0.157291165,74.97636554,0.220258,153.3540492,1.292838823,11.06391366,0.159070092,7.097707001,0.184578085,129.6985539,0.996133225,12.79708303,0.179448508,6.262183706,0.042454841,1.05208357,0.008324452
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,1.430909091,14.63636364,219.9090909,65.81818182,32.45454545,21290.90909,151.3636364,173.7272727,154.9090909,18.27272727,29,484.7272727,687.7272727,31942.63636,5266.909091,0.164979079,14.92831355,41.81256879,20.45882783,19.37195724,5572.32656,37.10329561,29.96695149,43.88269487,22.9176391,32.71696807,59.20150489,99.96608516,1316.483594,192.9193897,0.004879674,78.69058332,3.934529166,21.30941668,2.130941668,0.239273227,0.023927323,6066.004862,40.91124585,3262.422113,1005.382976,8005.462824,147.2086058,862.5856098,15.31657184,97.8957421,1.441879782,40132.04847,295.2089979,9.040037779,0.114474506,10.00803438,0.051752058,55.15725169,0.118938531,63.73190593,0.856844166,8.61116978,0.232102114,14.36128756,0.211659558,153.3496638,2.167962906,18.27558905,0.220152357,4.279527789,0.028118065,1.483670914,0.004179591
Bird Island,BI10,BI10.10,392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,1.463333333,25.75,277.25,78.16666667,49.58333333,28513.25,217.5833333,184.9166667,147.4166667,71.41666667,41.58333333,492.5,586.3333333,30423.33333,5087.416667,0.167321741,8.024111392,34.31438871,23.93488642,15.69862955,4571.373637,63.76014477,28.22139206,31.34110961,33.99587765,56.26472871,78.02621937,64.05016973,959.6572621,117.6268818,0.004963907,72.08217607,3.604108804,27.91782393,2.791782393,0.329623388,0.032962339,4548.665534,59.92319496,2439.861236,757.6437819,8103.945816,176.7489113,859.4671757,5.986441722,81.91402797,0.649961199,54152.91453,901.2653807,19.75221569,0.192516402,13.25060411,0.079029689,94.26813549,0.602079612,136.8739771,1.421346544,12.8787305,0.584735162,9.248141245,0.206388311,135.6264282,2.715802678,16.48531144,0.237707627,5.788177951,0.208124419,1.022346242,0.016719137
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,1.360833333,6.666666667,247.3333333,45.08333333,61.08333333,3721.5,41.16666667,216.8333333,123.9166667,13.5,22.66666667,289.6666667,781.5833333,41567.41667,6042.833333,0.145414416,7.547827301,38.22738983,17.75314739,24.09246707,4520.782283,51.93848343,39.36272656,33.23322087,27.61257948,38.80799668,84.98591684,64.10142295,744.3135286,175.1953888,0.004866682,80.30162948,4.015081474,19.69837052,1.969837052,0.222180671,0.022218067,1529.984744,25.92577122,4192.532888,1214.507924,7585.017065,119.0582216,1453.514493,20.57369583,274.0987451,7.474758189,20119.39045,302.8601579,2.860665218,0.027058096,5.370449412,0.073763255,19.4548787,0.169805204,47.14281535,0.412457182,5.442980062,0.045398161,20.02750394,0.356503119,151.7312933,1.325348387,23.6965254,0.126505307,1.683004451,0.00603126,1.28523096,0.007747074
Bird Island,BI10,BI10.10,403,396.3,397.4,396.8,5914.691667,19958.5,62693.66667,1.370833333,18.5,217.1666667,66.33333333,54.16666667,22658.41667,269.25,177.5833333,140.9166667,50.41666667,40.75,285.75,605.0833333,30607.83333,5147.166667,0.16818623,11.1069184,30.32800486,27.02636199,15.43215847,4286.738079,77.78306079,39.30639165,38.31794816,56.02995681,67.10117869,99.06850247,96.53587024,888.6672179,169.6246301,0.003870452,77.7103679,3.885518395,22.2896321,2.22896321,0.30863854,0.030863854,3049.762594,32.38070392,2645.007056,831.194612,7317.516566,219.0972257,1096.289357,31.68024497,78.69369569,2.21352713,51021.42539,1449.62635,7.991640436,0.149589066,10.48748493,0.170240055,71.22393581,1.506837827,61.90931635,1.442324435,10.25687008,0.232367414,10.62373635,0.249305115,121.4529542,1.405222576,19.25420696,0.306869951,5.804511688,0.123140897,1.176556743,0.015856583
